PropertyID,Price,GradeGroup,Grade,Waterfront_Label,View,Condition,Zipcode,Year_Renovated
16588,740000, Good ,9,No,0,3,98029,0
16589,1298000, Excellent ,10,No,3,3,98199,0
16590,326000, Good ,8,No,0,3,98103,0
16591,568500, Good ,8,No,0,3,98074,0
16592,620000, Good ,9,No,0,3,98056,0
16593,283000, Average ,7,No,0,3,98106,0
16594,875000, Good ,8,No,0,4,98105,0
16595,1310000, Good ,8,No,0,5,98115,0
16596,289950, Average ,7,No,0,3,98092,0
16597,252500, Average ,7,No,0,4,98031,0
16598,376000, Good ,8,No,0,5,98056,0
16599,635700, Good ,9,No,0,3,98074,0
16600,710000, Excellent ,10,No,0,3,98075,0
16601,440000, Average ,7,No,2,3,98177,0
16602,439000, Good ,8,No,0,3,98056,0
16603,455000, Below Average ,6,No,0,3,98052,0
16604,225000, Average ,7,No,0,4,98058,0
16605,250000, Average ,7,No,0,4,98058,0
16606,585000, Good ,9,No,0,4,98027,0
16607,685000, Average ,7,No,0,4,98105,0
16608,420000, Good ,8,No,0,3,98177,0
16609,245000, Below Average ,6,No,0,5,98144,0
16610,275000, Average ,7,No,0,4,98055,0
16611,270000, Average ,7,No,0,3,98023,0
16612,767250, Good ,8,No,0,3,98115,0
16613,229000, Average ,7,No,0,4,98166,0
16614,400000, Good ,8,No,0,3,98106,2000
16615,2195000, Excellent ,10,No,4,5,98136,0
16616,665000, Good ,8,No,0,4,98033,0
16617,500000, Average ,7,No,0,3,98077,0
16618,355500, Average ,7,No,0,4,98010,0
16619,369000, Good ,9,No,0,3,98042,0
16620,338500, Below Average ,5,No,0,2,98125,0
16621,256000, Average ,7,No,0,3,98118,0
16622,470000, Good ,8,No,0,3,98045,0
16623,675000, Good ,9,No,1,4,98177,2001
16624,369950, Good ,8,No,0,3,98042,0
16625,615000, Good ,9,No,3,3,98065,0
16626,1200690, Excellent ,10,No,0,3,98006,0
16627,950000, Good ,8,No,0,3,98112,0
16628,799500, Good ,8,No,0,3,98112,0
16629,187000, Below Average ,6,No,0,3,98168,0
16630,598000, Good ,9,No,0,3,98074,0
16631,429950, Good ,8,No,0,4,98155,0
16632,347950, Average ,7,No,0,4,98059,0
16633,851000, Excellent ,10,No,0,3,98053,0
16634,205000, Below Average ,6,No,0,3,98146,0
16635,225000, Average ,7,No,0,4,98092,0
16636,705000, Good ,8,No,0,3,98075,0
16637,535000, Good ,8,No,0,3,98059,0
16638,222500, Average ,7,No,0,3,98022,0
16639,313500, Good ,8,No,0,3,98106,0
16640,632000, Good ,9,No,2,3,98011,0
16641,467000, Average ,7,No,0,3,98155,0
16642,339000, Good ,8,No,0,4,98030,0
16643,712000, Good ,9,No,0,3,98075,0
16644,335000, Average ,7,No,0,4,98028,0
16645,470000, Good ,8,No,0,3,98116,0
16646,367000, Average ,7,No,0,3,98052,0
16647,440500, Average ,7,No,0,3,98065,0
16648,305000, Average ,7,No,0,4,98058,0
16649,635000, Average ,7,No,2,3,98117,0
16650,1020000, Good ,8,No,3,3,98119,0
16651,342000, Good ,8,No,0,3,98103,0
16652,283000, Good ,8,No,0,3,98030,0
16653,430000, Good ,8,No,0,3,98022,0
16654,245000, Average ,7,No,0,3,98001,0
16655,355500, Good ,8,No,0,3,98038,0
16656,395000, Average ,7,No,0,4,98115,1960
16657,324900, Good ,8,No,0,4,98032,0
16658,660000, Average ,7,No,0,5,98116,0
16659,570000, Excellent ,10,No,0,3,98058,0
16660,552321, Good ,8,No,0,4,98052,0
16661,1100000, Good ,8,No,0,4,98004,0
16662,237000, Average ,7,No,0,4,98001,0
16663,402000, Average ,7,No,0,3,98136,0
16664,470000, Good ,8,No,0,5,98027,0
16665,395900, Average ,7,No,0,3,98155,0
16666,442000, Average ,7,No,0,3,98103,0
16667,795000, Excellent ,10,No,0,3,98077,0
16668,190500, Average ,7,No,0,3,98003,0
16669,808000, Good ,9,No,0,3,98027,0
16670,500000, Good ,8,No,0,3,98133,0
16671,775000, Excellent ,11,No,0,3,98075,0
16672,300000, Average ,7,No,0,3,98133,0
16673,496000, Average ,7,No,0,3,98133,0
16674,448000, Good ,9,No,2,3,98038,0
16675,645000, Good ,8,No,3,4,98070,0
16676,464600, Average ,7,No,0,4,98136,0
16677,590000, Good ,8,No,0,3,98122,0
16678,399000, Average ,7,No,0,3,98118,0
16679,305000, Average ,7,No,0,3,98118,0
16680,478000, Average ,7,No,0,3,98034,0
16681,598800, Below Average ,6,No,0,4,98014,0
16682,430000, Average ,7,No,0,4,98155,0
16683,433000, Average ,7,No,0,4,98118,0
16684,420000, Good ,8,No,0,3,98058,2015
16685,585000, Good ,8,No,2,3,98070,0
16686,255000, Average ,7,No,0,4,98055,0
16687,305000, Below Average ,6,No,0,3,98059,0
16688,396000, Below Average ,6,No,0,3,98117,0
16689,347500, Good ,9,No,0,3,98023,0
16690,900000, Excellent ,11,No,0,3,98027,0
16691,425000, Average ,7,No,0,4,98077,0
16692,429000, Good ,8,No,0,3,98045,0
16693,540000, Good ,8,No,0,3,98199,0
16694,324950, Average ,7,No,0,4,98024,0
16695,1049000, Average ,7,No,0,4,98112,0
16696,221000, Average ,7,No,0,3,98003,0
16697,405000, Good ,8,No,0,3,98125,0
16698,1150000, Good ,8,No,0,4,98004,0
16699,588000, Good ,8,No,0,4,98008,0
16700,234950, Average ,7,No,0,3,98001,0
16701,580000, Average ,7,No,0,4,98144,0
16702,637000, Good ,9,No,0,3,98006,0
16703,704000, Good ,8,No,0,4,98199,0
16704,210000, Below Average ,6,No,0,5,98168,0
16705,772000, Good ,8,No,0,3,98117,0
16706,763000, Good ,8,No,0,5,98117,0
16707,213500, Average ,7,No,0,4,98030,0
16708,255000, Below Average ,6,No,0,4,98155,0
16709,423500, Good ,8,No,0,3,98033,0
16710,520000, Good ,8,No,0,3,98177,0
16711,550000, Good ,8,No,0,4,98075,0
16712,795000, Good ,9,No,0,3,98116,0
16713,495000, Good ,8,No,0,3,98072,0
16714,455000, Good ,9,No,0,3,98058,0
16715,85000, Below Average ,5,No,0,3,98032,0
16716,239000, Below Average ,6,No,0,2,98055,0
16717,184900, Below Average ,6,No,0,3,98023,0
16718,386000, Good ,8,No,0,3,98058,0
16719,415000, Good ,8,No,0,3,98133,0
16720,387000, Average ,7,No,0,3,98118,0
16721,2140000, Excellent ,11,No,0,4,98112,0
16722,685000, Good ,9,No,0,3,98166,2010
16723,340000, Average ,7,No,0,3,98168,0
16724,422000, Below Average ,6,No,0,4,98118,0
16725,442000, Good ,8,No,0,3,98011,0
16726,280000, Below Average ,6,No,0,3,98168,0
16727,1150000, Good ,9,No,0,3,98033,0
16728,279000, Average ,7,No,0,3,98022,0
16729,569000, Average ,7,No,0,5,98103,0
16730,1355000, Excellent ,10,No,2,3,98008,0
16731,209950, Average ,7,No,0,3,98032,0
16732,468000, Average ,7,No,0,3,98177,0
16733,237100, Average ,7,No,0,3,98198,0
16734,336000, Good ,8,No,0,3,98003,0
16735,500000, Average ,7,No,0,4,98144,0
16736,290000, Average ,7,No,0,3,98055,0
16737,1185000, Good ,9,No,4,3,98117,0
16738,365000, Average ,7,No,0,3,98126,0
16739,146300, Below Average ,6,No,0,5,98092,0
16740,554000, Good ,8,No,0,3,98005,0
16741,424000, Average ,7,No,0,3,98034,0
16742,1348000, Excellent ,10,No,2,3,98027,0
16743,508500, Average ,7,No,0,4,98115,0
16744,244500, Average ,7,No,0,3,98042,0
16745,206000, Average ,7,No,0,3,98055,0
16746,643500, Good ,8,No,0,3,98177,1986
16747,372500, Average ,7,No,0,4,98133,0
16748,630000, Good ,8,No,2,3,98107,0
16749,418000, Good ,8,No,0,3,98029,0
16750,425000, Good ,9,No,0,3,98030,0
16751,800000, Good ,9,No,0,3,98027,0
16752,208000, Average ,7,No,0,3,98168,0
16753,476000, Average ,7,No,0,4,98075,0
16754,277500, Good ,8,No,0,3,98023,0
16755,478000, Good ,8,No,0,4,98027,0
16756,890000, Good ,8,No,0,5,98122,0
16757,450000, Good ,8,No,0,3,98199,0
16758,205000, Below Average ,6,No,0,3,98003,0
16759,665000, Good ,8,No,0,5,98115,0
16760,518000, Good ,8,No,0,5,98133,0
16761,465000, Good ,8,No,0,3,98033,0
16762,330000, Average ,7,No,0,3,98092,0
16763,449400, Average ,7,No,0,3,98056,0
16764,829000, Good ,9,No,0,3,98053,0
16765,450000, Good ,8,No,0,3,98034,0
16766,310000, Average ,7,No,0,5,98059,0
16767,615000, Good ,9,No,0,4,98072,0
16768,605000, Good ,8,No,0,4,98103,0
16769,437500, Good ,9,No,0,4,98027,0
16770,545000, Average ,7,No,0,4,98117,0
16771,770000, Excellent ,10,No,0,3,98052,0
16772,600000, Good ,8,No,0,4,98052,0
16773,560000, Average ,7,No,0,3,98103,0
16774,1920000, Excellent ,12,No,0,3,98077,0
16775,457000, Average ,7,No,0,4,98117,0
16776,585000, Below Average ,6,No,0,3,98117,0
16777,560000, Good ,8,No,0,3,98027,0
16778,345000, Below Average ,5,No,0,4,98116,0
16779,550000, Good ,8,No,2,3,98108,0
16780,589950, Excellent ,10,No,0,3,98038,0
16781,327000, Average ,7,No,0,3,98059,0
16782,800000, Average ,7,Yes,2,4,98070,1988
16783,150000, Below Average ,6,No,0,3,98014,0
16784,425000, Good ,8,No,0,3,98107,0
16785,350000, Average ,7,No,0,3,98034,0
16786,273000, Below Average ,6,No,0,4,98045,0
16787,750000, Good ,8,No,0,3,98040,0
16788,240000, Average ,7,No,0,4,98031,0
16789,400000, Good ,8,No,0,4,98023,0
16790,230000, Average ,7,No,0,5,98023,0
16791,372000, Good ,8,No,0,3,98031,0
16792,459500, Average ,7,No,0,3,98133,0
16793,582000, Good ,8,No,0,4,98056,0
16794,465000, Average ,7,No,0,3,98034,0
16795,386000, Good ,9,No,0,3,98058,0
16796,546000, Good ,8,No,0,3,98007,0
16797,278000, Average ,7,No,0,4,98001,0
16798,540000, Good ,8,No,0,3,98065,0
16799,529000, Average ,7,No,0,3,98065,1985
16800,554000, Average ,7,No,0,3,98177,0
16801,210000, Average ,7,No,0,3,98001,0
16802,225000, Below Average ,6,No,0,4,98032,0
16803,561600, Good ,9,No,0,3,98074,0
16804,300000, Average ,7,No,0,3,98002,0
16805,1650000, Excellent ,10,No,1,5,98199,0
16806,1017100, Excellent ,10,No,0,3,98074,0
16807,150000, Average ,7,No,0,3,98001,0
16808,400950, Average ,7,No,0,3,98136,0
16809,620000, Good ,9,No,0,3,98074,0
16810,449000, Good ,8,No,0,4,98166,0
16811,630000, Average ,7,No,2,3,98115,2005
16812,336000, Below Average ,6,No,0,4,98133,0
16813,299950, Average ,7,No,0,4,98092,0
16814,352500, Good ,8,No,0,3,98133,0
16815,150000, Below Average ,6,No,0,3,98055,0
16816,175000, Below Average ,6,No,0,3,98055,0
16817,305000, Good ,8,No,0,3,98023,0
16818,2574000, Excellent ,12,Yes,4,3,98033,0
16819,607500, Average ,7,No,0,3,98117,0
16820,505000, Average ,7,No,0,3,98117,0
16821,280500, Average ,7,No,0,4,98198,0
16822,610000, Excellent ,10,No,2,3,98058,0
16823,381000, Good ,8,No,0,3,98042,0
16824,482000, Good ,8,No,0,3,98077,0
16825,379950, Average ,7,No,0,3,98034,0
16826,2500000, Excellent ,11,No,0,3,98039,1999
16827,425000, Average ,7,No,0,3,98053,0
16828,580000, Good ,8,No,0,4,98053,0
16829,605000, Average ,7,No,0,3,98004,0
16830,194000, Good ,8,No,0,3,98126,0
16831,546200, Good ,8,No,0,3,98074,0
16832,1395000, Excellent ,10,No,0,3,98040,0
16833,315000, Average ,7,No,0,4,98059,0
16834,465000, Below Average ,6,No,0,5,98116,0
16835,330000, Below Average ,6,No,0,3,98010,2000
16836,795000, Excellent ,10,No,0,3,98052,0
16837,265000, Average ,7,No,0,3,98058,0
16838,1300000, Excellent ,11,No,4,3,98117,0
16839,126500, Below Average ,6,No,0,3,98146,0
16840,760000, Good ,9,No,0,3,98052,0
16841,540000, Good ,9,No,0,3,98112,0
16842,446000, Average ,7,No,0,5,98028,0
16843,170000, Below Average ,6,No,2,3,98019,1994
16844,379000, Average ,7,No,0,3,98034,0
16845,1400000, Excellent ,11,No,0,3,98105,0
16846,800000, Good ,9,No,0,3,98075,0
16847,260000, Average ,7,No,0,3,98042,2007
16848,820000, Average ,7,No,0,4,98040,0
16849,449950, Average ,7,No,3,4,98092,0
16850,392000, Average ,7,No,0,3,98034,0
16851,465000, Good ,8,No,0,3,98075,0
16852,449950, Average ,7,No,0,4,98052,0
16853,520000, Average ,7,No,0,5,98103,0
16854,546800, Good ,8,No,0,3,98008,0
16855,825000, Average ,7,No,0,3,98004,1985
16856,337000, Average ,7,No,0,3,98155,0
16857,333000, Below Average ,6,No,0,3,98117,0
16858,380000, Good ,8,No,0,3,98116,0
16859,280000, Good ,8,No,0,3,98003,0
16860,202000, Below Average ,6,No,0,4,98022,0
16861,585000, Good ,8,No,0,3,98075,0
16862,435000, Good ,8,No,1,4,98056,0
16863,1200000, Excellent ,11,No,0,3,98053,0
16864,364000, Average ,7,No,0,3,98144,0
16865,300000, Below Average ,6,No,0,3,98115,0
16866,558000, Good ,8,No,0,3,98053,0
16867,199950, Average ,7,No,0,3,98055,0
16868,515000, Good ,8,No,0,4,98006,0
16869,590000, Good ,8,No,0,3,98136,0
16870,813500, Good ,8,No,0,5,98005,0
16871,725000, Good ,8,No,0,4,98033,0
16872,490000, Good ,8,No,0,3,98074,0
16873,277000, Average ,7,No,0,3,98022,0
16874,325000, Average ,7,No,0,3,98010,0
16875,649800, Good ,8,No,0,3,98033,0
16876,425000, Average ,7,No,0,3,98122,0
16877,460000, Average ,7,No,0,3,98117,0
16878,750000, Good ,9,No,0,4,98074,0
16879,469000, Good ,8,No,0,3,98177,0
16880,566000, Good ,8,No,0,3,98117,0
16881,407500, Good ,8,No,0,3,98059,0
16882,353500, Below Average ,6,No,0,3,98125,0
16883,524000, Good ,8,No,0,3,98059,0
16884,264950, Average ,7,No,0,3,98010,0
16885,547500, Good ,9,No,0,3,98011,0
16886,264500, Average ,7,No,0,3,98038,0
16887,507500, Average ,7,No,0,3,98008,0
16888,560000, Good ,8,No,0,3,98116,0
16889,995000, Excellent ,11,No,0,3,98072,0
16890,835000, Good ,9,No,2,3,98122,0
16891,440000, Good ,8,No,0,4,98108,0
16892,1015000, Good ,8,No,2,5,98199,0
16893,300000, Average ,7,No,2,3,98178,0
16894,125000, Below Average ,6,No,0,1,98117,0
16895,986000, Excellent ,10,No,0,3,98118,2008
16896,315000, Average ,7,No,0,3,98178,0
16897,320000, Average ,7,No,0,3,98031,0
16898,972000, Excellent ,11,No,0,3,98059,0
16899,760000, Average ,7,No,0,4,98040,0
16900,265000, Below Average ,6,No,0,3,98168,0
16901,355000, Average ,7,No,0,3,98126,0
16902,300000, Below Average ,6,No,0,3,98106,0
16903,474950, Average ,7,No,0,4,98034,0
16904,470000, Average ,7,No,0,4,98014,0
16905,437500, Average ,7,No,0,3,98033,0
16906,520000, Good ,8,No,0,3,98117,0
16907,237600, Below Average ,6,No,0,4,98198,0
16908,162950, Good ,8,No,0,4,98198,0
16909,457000, Good ,8,No,0,3,98024,2002
16910,635000, Good ,8,No,0,4,98006,0
16911,735000, Good ,8,No,0,4,98118,0
16912,910000, Good ,9,No,4,3,98034,0
16913,346500, Good ,8,No,0,3,98126,0
16914,655000, Good ,9,No,0,3,98074,0
16915,425000, Average ,7,No,0,3,98024,0
16916,137000, Below Average ,6,No,0,4,98002,0
16917,557500, Good ,9,No,0,3,98011,0
16918,415000, Good ,8,No,0,3,98010,0
16919,830000, Good ,9,No,0,4,98007,0
16920,949000, Excellent ,11,No,0,3,98077,0
16921,420000, Average ,7,No,0,5,98052,0
16922,353000, Average ,7,No,0,3,98125,0
16923,560000, Good ,8,No,0,3,98019,0
16924,445700, Good ,8,No,0,3,98107,0
16925,226000, Average ,7,No,0,3,98118,0
16926,358000, Average ,7,No,0,4,98056,0
16927,501000, Average ,7,No,0,5,98006,0
16928,609000, Good ,9,No,0,3,98155,0
16929,734950, Excellent ,10,No,0,3,98092,0
16930,725000, Good ,8,No,0,4,98007,0
16931,350500, Average ,7,No,0,3,98072,0
16932,610000, Good ,8,No,0,4,98112,0
16933,605125, Average ,7,No,0,3,98115,0
16934,1388000, Good ,9,No,0,4,98004,0
16935,550000, Good ,8,No,0,3,98053,0
16936,335000, Average ,7,No,0,3,98136,0
16937,397000, Average ,7,No,0,4,98034,0
16938,240000, Average ,7,No,0,3,98010,0
16939,240000, Average ,7,No,0,5,98003,0
16940,262500, Average ,7,No,0,3,98011,1996
16941,440000, Average ,7,No,0,3,98103,0
16942,160000, Below Average ,6,No,0,4,98014,0
16943,427000, Average ,7,No,0,1,98112,0
16944,920000, Good ,9,No,0,3,98053,0
16945,2300000, Excellent ,10,No,4,3,98119,1987
16946,480000, Good ,9,No,0,4,98077,0
16947,615000, Good ,9,No,0,4,98052,0
16948,736500, Average ,7,No,0,4,98199,0
16949,542500, Good ,8,No,0,3,98116,0
16950,191000, Below Average ,6,No,0,5,98056,0
16951,730000, Good ,8,No,0,4,98074,0
16952,1225000, Good ,9,No,2,5,98122,0
16953,129000, Below Average ,5,No,0,4,98042,0
16954,284000, Average ,7,No,0,4,98058,0
16955,645000, Good ,9,No,0,3,98074,0
16956,218000, Average ,7,No,0,4,98023,0
16957,675000, Good ,8,No,2,3,98034,0
16958,575000, Average ,7,No,0,3,98115,0
16959,225000, Below Average ,6,No,0,4,98133,0
16960,626000, Good ,8,No,0,3,98033,0
16961,499950, Good ,9,No,0,3,98168,0
16962,405000, Average ,7,No,0,3,98155,0
16963,152500, Below Average ,6,No,0,4,98092,0
16964,325000, Good ,8,No,0,3,98031,0
16965,475300, Average ,7,No,0,5,98033,0
16966,485000, Average ,7,No,0,4,98126,0
16967,720000, Average ,7,No,0,4,98122,0
16968,465000, Average ,7,No,0,3,98133,2013
16969,489000, Average ,7,No,0,3,98115,0
16970,3100000, Excellent ,12,No,0,3,98004,0
16971,288000, Average ,7,No,0,4,98031,0
16972,225000, Average ,7,No,0,4,98022,0
16973,499000, Good ,8,No,1,3,98146,0
16974,632000, Good ,8,No,0,4,98027,0
16975,580000, Good ,8,No,0,3,98052,0
16976,730000, Good ,8,No,0,3,98122,0
16977,325000, Average ,7,No,0,3,98031,0
16978,421000, Average ,7,No,0,5,98056,0
16979,316000, Good ,8,No,0,3,98059,0
16980,415000, Below Average ,6,No,0,4,98117,0
16981,401000, Average ,7,No,0,3,98053,0
16982,229950, Below Average ,5,No,0,4,98032,0
16983,539950, Good ,8,No,0,4,98008,0
16984,335000, Below Average ,6,No,0,3,98106,0
16985,339000, Average ,7,No,0,3,98065,0
16986,414950, Average ,7,No,0,4,98133,1982
16987,650000, Good ,8,No,0,4,98004,0
16988,445000, Good ,8,No,0,3,98014,0
16989,295000, Good ,9,No,0,3,98023,0
16990,975000, Good ,9,No,0,4,98119,1994
16991,296500, Average ,7,No,0,4,98055,0
16992,440000, Good ,8,No,0,3,98077,0
16993,420000, Average ,7,No,0,3,98034,0
16994,302000, Good ,8,No,0,3,98092,0
16995,350000, Good ,8,No,0,4,98058,0
16996,667000, Good ,8,No,3,4,98022,1982
16997,645000, Average ,7,No,0,4,98103,0
16998,430000, Average ,7,No,0,4,98056,0
16999,413000, Average ,7,No,0,3,98126,0
17000,420000, Average ,7,No,0,3,98033,0
17001,495000, Average ,7,No,0,4,98052,0
17002,2187730, Excellent ,10,No,0,3,98039,0
17003,965000, Excellent ,10,No,0,3,98075,0
17004,500000, Good ,8,No,0,3,98133,0
17005,636100, Average ,7,No,0,3,98119,1977
17006,720000, Good ,9,No,0,4,98029,0
17007,298000, Good ,8,No,0,3,98003,0
17008,409000, Below Average ,6,No,0,4,98117,0
17009,370000, Good ,9,No,0,3,98042,0
17010,230000, Average ,7,No,0,5,98023,0
17011,290000, Average ,7,No,0,3,98155,0
17012,420000, Good ,8,No,0,4,98023,0
17013,917000, Excellent ,10,No,2,3,98027,0
17014,957000, Excellent ,10,No,2,3,98199,0
17015,482000, Average ,7,No,0,3,98074,0
17016,488000, Good ,9,No,0,3,98045,0
17017,760369, Good ,9,No,0,3,98006,0
17018,170000, Good ,8,No,0,3,98168,0
17019,625000, Good ,8,No,0,4,98006,0
17020,357000, Average ,7,No,0,3,98034,0
17021,583000, Good ,8,No,0,3,98074,0
17022,173250, Average ,7,No,0,4,98168,0
17023,414050, Average ,7,No,0,4,98133,0
17024,400000, Below Average ,6,No,0,4,98116,0
17025,537000, Good ,8,No,0,3,98074,0
17026,465000, Average ,7,No,0,4,98034,0
17027,425000, Good ,8,No,0,5,98056,0
17028,445000, Below Average ,6,No,0,4,98052,0
17029,179950, Below Average ,6,No,0,3,98023,0
17030,275000, Average ,7,No,0,3,98003,0
17031,190000, Average ,7,No,0,3,98001,0
17032,385000, Average ,7,No,0,3,98118,0
17033,303000, Below Average ,6,No,0,3,98024,0
17034,165000, Below Average ,6,No,0,4,98058,0
17035,600000, Below Average ,6,No,0,3,98107,0
17036,710000, Good ,8,No,0,4,98027,0
17037,875000, Excellent ,10,No,0,3,98074,0
17038,269950, Average ,7,No,0,4,98010,0
17039,838000, Good ,9,No,0,3,98052,0
17040,670500, Average ,7,No,0,3,98102,0
17041,420000, Average ,7,No,0,3,98155,0
17042,370000, Average ,7,No,0,2,98030,0
17043,360000, Average ,7,No,0,3,98133,0
17044,562500, Good ,8,No,0,3,98034,0
17045,360500, Good ,8,No,0,5,98198,0
17046,389999, Average ,7,No,0,3,98027,0
17047,450000, Average ,7,No,0,4,98027,0
17048,247500, Average ,7,No,0,3,98003,0
17049,208000, Below Average ,5,No,0,5,98146,0
17050,455000, Average ,7,No,0,3,98034,0
17051,379400, Average ,7,No,0,4,98177,0
17052,190000, Below Average ,6,No,0,3,98065,0
17053,326188, Average ,7,No,0,3,98053,0
17054,168000, Average ,7,No,0,3,98106,0
17055,314000, Good ,8,No,0,3,98038,0
17056,630000, Good ,9,No,0,3,98027,0
17057,550000, Average ,7,No,0,4,98008,0
17058,530000, Good ,8,No,0,3,98074,0
17059,637500, Average ,7,No,0,4,98033,0
17060,400000, Good ,8,No,0,3,98126,0
17061,700000, Good ,8,No,2,4,98125,1982
17062,272000, Average ,7,No,0,3,98022,0
17063,600000, Good ,8,No,0,3,98065,0
17064,450600, Average ,7,No,0,4,98136,0
17065,550000, Excellent ,10,No,2,3,98136,0
17066,225000, Below Average ,6,No,0,5,98022,0
17067,132825, Below Average ,6,No,0,5,98042,0
17068,219950, Below Average ,6,No,0,5,98042,0
17069,580000, Average ,7,No,0,5,98115,0
17070,568000, Average ,7,No,2,3,98053,0
17071,406000, Average ,7,No,0,4,98028,0
17072,469000, Average ,7,No,0,3,98117,0
17073,415000, Good ,8,No,0,3,98056,0
17074,390000, Average ,7,No,0,4,98006,0
17075,251000, Good ,8,No,0,3,98003,0
17076,750000, Good ,9,No,1,3,98126,0
17077,845000, Good ,9,No,0,3,98122,0
17078,350000, Average ,7,No,0,4,98059,0
17079,322000, Average ,7,No,0,3,98133,0
17080,664500, Good ,8,No,0,3,98011,0
17081,988000, Good ,8,No,2,4,98109,0
17082,625000, Average ,7,No,0,5,98103,0
17083,675000, Below Average ,6,No,2,3,98006,0
17084,503000, Average ,7,No,0,4,98027,0
17085,431000, Good ,8,No,2,4,98166,0
17086,250000, Average ,7,No,0,4,98031,0
17087,268500, Good ,8,No,0,3,98031,0
17088,1070000, Good ,9,No,4,4,98177,0
17089,295000, Average ,7,No,0,3,98058,0
17090,780000, Good ,8,No,0,4,98040,0
17091,354000, Good ,8,No,0,3,98031,0
17092,305000, Below Average ,6,No,0,3,98133,0
17093,733000, Good ,8,No,0,3,98052,0
17094,640000, Good ,8,No,0,4,98004,0
17095,840000, Good ,8,No,2,3,98040,0
17096,1475000, Excellent ,10,No,0,4,98105,0
17097,525000, Good ,8,No,0,4,98177,0
17098,625000, Average ,7,No,0,4,98052,0
17099,350000, Good ,8,No,0,3,98122,0
17100,650000, Good ,8,No,0,5,98103,0
17101,435000, Average ,7,No,2,3,98126,0
17102,660000, Good ,8,No,1,3,98006,2009
17103,350000, Below Average ,6,No,0,4,98053,0
17104,435000, Good ,8,No,2,3,98106,0
17105,375900, Good ,8,No,0,4,98023,0
17106,272000, Good ,8,No,0,4,98003,0
17107,233000, Average ,7,No,0,2,98023,0
17108,500000, Average ,7,No,2,3,98116,0
17109,540000, Good ,8,No,0,3,98155,0
17110,712000, Good ,9,No,0,3,98052,0
17111,425000, Average ,7,No,0,3,98059,0
17112,242000, Average ,7,No,0,5,98168,0
17113,515000, Average ,7,No,0,5,98011,0
17114,415000, Average ,7,No,0,4,98056,0
17115,375000, Good ,8,No,3,4,98003,0
17116,182500, Average ,7,No,0,4,98001,0
17117,310000, Average ,7,No,0,3,98198,0
17118,360000, Average ,7,No,0,3,98136,0
17119,889000, Good ,9,No,0,3,98053,0
17120,450500, Average ,7,No,0,3,98117,0
17121,342000, Good ,9,No,0,3,98030,0
17122,413000, Good ,8,No,0,3,98177,0
17123,960000, Excellent ,10,No,0,3,98075,0
17124,180000, Average ,7,No,0,3,98155,0
17125,770000, Excellent ,10,No,0,3,98074,0
17126,224400, Average ,7,No,0,3,98010,0
17127,280000, Average ,7,No,0,3,98188,0
17128,500000, Good ,8,No,0,3,98027,0
17129,153000, Below Average ,6,No,0,5,98166,0
17130,385000, Average ,7,No,0,4,98133,0
17131,325000, Average ,7,No,0,3,98177,0
17132,315000, Average ,7,No,0,3,98002,0
17133,294999, Average ,7,No,0,3,98030,0
17134,175000, Good ,8,No,0,4,98001,0
17135,299000, Good ,8,No,0,4,98001,0
17136,146000, Below Average ,6,No,0,3,98168,0
17137,290000, Average ,7,No,0,3,98133,0
17138,1776000, Excellent ,10,No,3,3,98199,0
17139,367500, Below Average ,6,No,0,3,98118,0
17140,535000, Good ,8,No,0,3,98019,0
17141,334999, Average ,7,No,0,3,98014,0
17142,655000, Average ,7,No,0,4,98199,0
17143,1298000, Good ,8,No,0,5,98040,0
17144,480000, Average ,7,No,0,4,98011,0
17145,465000, Average ,7,No,0,4,98126,0
17146,297950, Average ,7,No,0,3,98058,2010
17147,590000, Average ,7,No,0,3,98122,0
17148,805000, Good ,8,No,0,5,98107,0
17149,204250, Average ,7,No,0,4,98023,0
17150,500000, Good ,8,No,0,4,98029,0
17151,490000, Good ,9,No,0,4,98042,0
17152,2500000, Good ,9,No,4,3,98004,2013
17153,750000, Good ,9,Yes,3,4,98070,0
17154,405000, Good ,9,No,0,3,98155,0
17155,209995, Below Average ,5,No,0,5,98056,0
17156,680000, Good ,9,No,0,3,98075,0
17157,355000, Below Average ,6,No,0,4,98125,0
17158,280000, Below Average ,6,No,0,3,98168,0
17159,385000, Average ,7,No,0,3,98028,0
17160,505000, Good ,8,No,0,4,98006,0
17161,429900, Good ,9,No,0,3,98003,0
17162,560000, Good ,9,No,0,3,98034,0
17163,231000, Average ,7,No,0,4,98042,0
17164,135000, Below Average ,6,No,0,4,98106,0
17165,800000, Good ,8,No,0,3,98107,0
17166,420000, Good ,8,No,0,3,98059,0
17167,360000, Average ,7,No,0,3,98034,0
17168,642000, Good ,9,No,0,3,98029,0
17169,379950, Average ,7,No,0,3,98052,0
17170,745000, Good ,9,No,0,5,98005,0
17171,630000, Good ,9,No,0,4,98144,0
17172,250000, Average ,7,No,0,4,98031,0
17173,275000, Average ,7,No,0,3,98072,0
17174,435000, Average ,7,No,0,4,98118,0
17175,175000, Below Average ,5,No,0,3,98146,0
17176,560000, Average ,7,No,0,4,98107,0
17177,325000, Average ,7,No,0,4,98034,0
17178,1185000, Good ,9,No,0,5,98112,0
17179,399950, Good ,9,No,0,3,98031,0
17180,752000, Good ,9,No,0,4,98059,0
